"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_8570"	1.98004789781004e-08	1.97789758395423e-08	1.97959782797524e-08	2.00689116056917e-08	1.97809204005447e-08	1.97542135755303e-08	1.97817889104826e-08	1.97894634512044e-08	1.97883597260731e-08	1.97944058673331e-08	1.97842899498862e-08	1.97782258903404e-08	1.98061612633759e-08	1.97892707793897e-08	2.84670449817611e-08	1.97787170482557e-08	1.97744977236413e-08	1.97741860601053e-08
"HMR_8571"	1.53482910002122e-10	1.75249258323379e-10	1.59187257881162e-10	2.42660689673473e-10	1.73062906159571e-10	2.00738364660609e-10	1.71467070962235e-10	1.64591315184733e-10	1.64414325118073e-10	1.5928016524607e-10	1.71448617170217e-10	1.76121572391428e-10	1.48061393229905e-10	1.64268583520237e-10	3.20698543373811e-09	1.75371210645852e-10	1.79625193742516e-10	1.79887029411541e-10
"HMR_8572"	1.9800501056751e-08	1.97789869050135e-08	1.97968049875653e-08	2.01446032420748e-08	1.97809321204903e-08	1.9754226361425e-08	1.97817996309522e-08	1.97894759842163e-08	1.97883713647115e-08	1.97944230936087e-08	1.97843008516371e-08	1.97782422431571e-08	1.98061716120155e-08	1.97892859684375e-08	3.08515680082999e-08	1.97787272912274e-08	1.97745080965579e-08	1.97742019800064e-08
"HMR_8573"	1.01218564451009e-08	1.0144042617512e-08	1.01264916232352e-08	1.02731752045867e-08	1.01416966048266e-08	1.01701946516744e-08	1.01395950920676e-08	1.01332317526875e-08	1.01320395831806e-08	1.01275960406514e-08	1.01412955927672e-08	1.01449747237101e-08	1.01166254565609e-08	1.01324251443311e-08	1.53881832795724e-08	1.01441172717987e-08	1.01484193470714e-08	1.01485619868507e-08
"HMR_8574"	1.98005204879113e-08	1.97789967871797e-08	1.97975480503783e-08	2.02080387383249e-08	1.97809426143557e-08	1.9754237680599e-08	1.97818092787671e-08	1.97894872179196e-08	1.97883816747523e-08	1.97944383446448e-08	1.97843107143874e-08	1.97782567593038e-08	1.98061808397019e-08	1.97892995814575e-08	3.28800941000929e-08	1.97787365016231e-08	1.97745174062647e-08	1.97742161541387e-08
"HMR_8575"	2.00833968958427e-08	2.01061218176657e-08	2.00865460992624e-08	2.02878356219688e-08	2.01036320670456e-08	2.01331081557449e-08	2.01009765809529e-08	2.00952648518635e-08	2.00926988772267e-08	2.0089213160216e-08	2.01046047782431e-08	2.01070815746334e-08	2.00784617646592e-08	2.00937458686174e-08	2.72377106663639e-08	2.01062332453078e-08	2.01105574760225e-08	2.01104968434631e-08
"HMR_8576"	1.98005372714942e-08	1.97790054860126e-08	1.97982073942646e-08	2.02583335611949e-08	1.9780951882108e-08	1.97542475330177e-08	1.9781817853897e-08	1.9789497152278e-08	1.97883906561668e-08	1.97944516203875e-08	1.97843195381078e-08	1.97782694387278e-08	1.98061889464078e-08	1.97893116184083e-08	3.45568779697705e-08	1.97787446794136e-08	1.97745256527341e-08	1.97742285824533e-08
"HMR_8577"	3.0034807476593e-08	3.00582556107155e-08	3.00360472638086e-08	3.02838915614807e-08	3.0055682863897e-08	3.00863419461886e-08	3.00524488986615e-08	3.00476078772414e-08	3.00430563999288e-08	3.00409973762611e-08	3.0058180676918e-08	3.00591659614295e-08	3.00303604329953e-08	3.00449621633573e-08	3.8749680131882e-08	3.00585928569383e-08	3.0062875701938e-08	3.00624516782864e-08
"HMR_8578"	6.89355222542846e-08	6.88924404195595e-08	6.90481063064699e-08	6.97130128265121e-08	6.89583838806485e-08	6.88853146855183e-08	6.90200985845199e-08	6.90535416287514e-08	6.89149038234311e-08	6.9039536476762e-08	6.8817511062822e-08	6.88444494567357e-08	6.89849339596933e-08	6.89441521209787e-08	9.24361957318619e-08	6.90017552607345e-08	6.89499693928868e-08	6.88932425973867e-08
"HMR_8579"	-9.16547792872858e-09	-9.11943450864969e-09	-9.28079289376146e-09	-9.16294896718609e-09	-9.18589319714785e-09	-9.10740919504038e-09	-9.25047965102263e-09	-9.2798181791492e-09	-9.15003762589418e-09	-9.26828067537169e-09	-9.03759710896279e-09	-9.07151856484021e-09	-9.21279284739406e-09	-9.17525908076583e-09	-6.64563645853323e-09	-9.22797330326832e-09	-9.17633231818067e-09	-9.12104174183164e-09
"HMR_8581"	7.01045719262525e-10	7.5166701998555e-10	5.77750342638894e-10	7.26700359219046e-10	6.84700012393388e-10	7.68554334973763e-10	6.17936789498992e-10	5.91485400210822e-10	7.14281954440894e-10	6.00882124306292e-10	8.38398353967505e-10	7.99223380734159e-10	6.55883249706053e-10	6.91717225581064e-10	3.89764471788355e-09	6.43730881976874e-10	6.95684081594085e-10	7.49495564128094e-10
"HMR_8591"	-4.74683351431753e-09	-5.77974987468625e-09	-5.96979950744527e-09	-6.54939145192619e-09	-6.15197643300633e-09	-5.9924775315799e-09	-7.27707026608102e-09	-6.75269173035884e-09	-5.21754150260373e-09	-6.7544359114171e-09	-5.80502410661912e-09	-6.12310506622217e-09	-5.34772163128594e-09	-5.12220578064922e-09	-2.02369119921493e-09	-6.53841796166546e-09	-6.01065644530891e-09	-6.29493966362395e-09
"HMR_8592"	7.76469279264287e-08	7.98147241951569e-08	8.1455697245915e-08	8.17469923977392e-08	8.10318844004805e-08	8.12037299059607e-08	8.29460264288726e-08	8.24638970799024e-08	7.89741072475079e-08	8.20353444241854e-08	7.7993547142848e-08	7.94548138396887e-08	7.86469240217654e-08	7.92666649173355e-08	9.90281450597219e-08	8.20843829057667e-08	8.11099597852336e-08	8.06678895641768e-08
