"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_4122"	0.00769183315536101	0.00794965256179252	0.00735035803500114	0.00830644047697333	0.00827858317258759	0.0148657383829704	0.00757686645262866	0.00769008567167144	0.00683690843430438	0.00690991124881947	0.00849678876256669	0.00788804186405363	0.00850638623083714	0.00726999342896722	0.0101019368992963	0.00820139958822782	0.00782340420905678	0.0079933830900367
"HMR_4837"	-5.7996282075691e-09	-5.82151263636949e-09	-5.81949120716185e-09	-5.69977138626115e-09	-6.02585674981181e-09	-3.35212903389061e-09	-5.79153527731433e-09	-5.82155643569929e-09	-5.84259815393104e-09	-5.73291669088488e-09	-5.92253196417503e-09	-6.06564369766474e-09	-5.85098538617822e-09	-5.63392580199387e-09	-1.55550697457491e-09	-5.71466117736817e-09	-5.55777046843273e-09	-5.71981766817353e-09
"HMR_5395"	0.000770168006485785	0.000954266774470495	0.000934614548686517	0.000852227269733956	0.000956283153663895	0.0012152986854643	0.000854231868919861	0.000882383661397376	0.000932272415179073	0.00085251765190459	0.000935447561147567	0.000824336500086161	0.00087977951046939	0.000956999418447404	0.000424488066361676	0.000722668276953481	0.000814444835667038	0.000751052900580036
"HMR_5396"	0.000770168006486734	0.000954266774472194	0.000934614548688869	0.000852227269736602	0.000956283153665387	0.00121529929672808	0.000854231868921023	0.000882383661394896	0.000932272415180246	0.000852517651905724	0.000935447561147066	0.000824336500087016	0.000879779510464076	0.000956999418446723	0.000424488231650108	0.000722668276954834	0.000814444835671915	0.000751052900580072
"HMR_9727"	0.000297000809098182	0.000252184164539765	0.000282238744708814	0.000307395957897434	0.00024313275359046	0.000527818643384374	0.000290394371443973	0.000271084523769402	0.000232509621589258	0.000302516439116756	0.000292731943181051	0.000254330339029323	0.000267524998719287	0.000267937865911275	0.000459218764068367	0.000243092342420583	0.00025245735552166	0.000235231227571306
"HMR_5397"	0.000770168006496662	0.000954266774484679	0.000934614548701923	0.000852227269750139	0.000956283153678236	0.00121530071931659	0.000854231868933263	0.000882383661403018	0.000932272415191806	0.000852517651916246	0.000935447561159399	0.000824336500099459	0.000879779510467723	0.000956999418455203	0.000424488448665327	0.000722668276966528	0.000814444835686622	0.000751052900595842
"HMR_5398"	0.000770168006506114	0.000954266774496495	0.000934614548714975	0.000852227269762738	0.000956283153690257	0.00121530204204954	0.000854231868944943	0.000882383661410878	0.000932272415202822	0.000852517651926287	0.000935447561172868	0.000824336500111487	0.00087977951047089	0.000956999418464487	0.000424488660405512	0.000722668276977687	0.000814444835700891	0.000751052900612714
"HMR_5399"	0.000759737404306267	0.000944054575527625	0.000923469072622865	0.000842909196968649	0.000946928212310251	0.00115421127073775	0.000843901443731372	0.000871677791533741	0.000920794954874126	0.000840989483416939	0.000929012987135953	0.000817519555632504	0.000867958953305747	0.000942852527149475	0.000393282327243213	0.000714006914744559	0.000805116206388789	0.000742747074210754
"HMR_5400"	0.000759737404305798	0.000944054575527404	0.000923469072624707	0.000842909196968825	0.000946928212309467	0.00115421157943806	0.000843901443730808	0.000871677791530192	0.000920794954873702	0.00084098948341665	0.000929012987137183	0.000817519555631932	0.000867958953299003	0.000942852527150018	0.000393282474419868	0.000714006914744277	0.000805116206392268	0.000742747074212404
"HMR_5401"	0.00077014907135676	0.000954250580139985	0.000934598471672063	0.000852210937736211	0.000956267211187121	0.00121527562529901	0.000854215921721451	0.00088236562709346	0.000932256478627414	0.000852501701340451	0.000935429653092095	0.000824320557261749	0.000879761500479814	0.000956980484018191	0.000424482138638612	0.000722649342526635	0.000814426696941861	0.000751036711126219
"HMR_8568"	1.97998681068446e-08	1.97798869460285e-08	1.97854745937641e-08	1.97747643250745e-08	1.97805884665284e-08	2.74061515167773e-08	1.97819469323592e-08	1.97886642135167e-08	1.9788680743066e-08	1.97939587467534e-08	1.97869931453651e-08	1.97778894727641e-08	1.98060594488716e-08	1.97889665068295e-08	2.02000207304541e-08	1.97784503969372e-08	1.97755417213219e-08	1.97758996814535e-08
"HMR_8569"	-9.81950338367308e-09	-9.7995570670174e-09	-9.80615122530116e-09	-9.79449116019298e-09	-9.80038988350485e-09	-9.40202585425524e-09	-9.80203028311277e-09	-9.80840854035014e-09	-9.8088746632649e-09	-9.81377374211046e-09	-9.80599633426073e-09	-9.79753411189608e-09	-9.82557610919685e-09	-9.80887090568394e-09	-8.95284895070530e-09	-9.79823297335207e-09	-9.79528520211157e-09	-9.79565185456897e-09
"HMR_8570"	1.97998797221212e-08	1.97799004403948e-08	1.97854902785346e-08	1.97747774799798e-08	1.97806019974699e-08	3.09865543302625e-08	1.9781960705602e-08	1.97886781577913e-08	1.97886951779822e-08	1.97939719019918e-08	1.97870141912996e-08	1.97779047824887e-08	1.98060710287596e-08	1.97889820209352e-08	2.07486971542563e-08	1.97784632906005e-08	1.97755543885627e-08	1.977592731184e-08
"HMR_8571"	1.54138174546037e-10	1.74386383412445e-10	1.66165387938348e-10	1.79461736117885e-10	1.73357430260399e-10	3.69401949137577e-09	1.71280638712604e-10	1.65326239723483e-10	1.64102865364828e-10	1.59748383286003e-10	1.68827952160504e-10	1.76459843873469e-10	1.48149954431768e-10	1.64562800762209e-10	1.63127244114621e-09	1.75595997971587e-10	1.78635704037351e-10	1.78204976049998e-10
"HMR_8572"	1.97998893724717e-08	1.97799116177381e-08	1.9785503270342e-08	1.97747883564683e-08	1.97806132741097e-08	3.40099000983216e-08	1.97819722424605e-08	1.9788689793929e-08	1.97887069954457e-08	1.97939827639409e-08	1.97870317486681e-08	1.97779174491794e-08	1.98060806222712e-08	1.978899497012e-08	2.11960031193546e-08	1.97784740872195e-08	1.97755649608034e-08	1.9775949832604e-08
